dport,sport,protocol,flags,time bw prev packet,spkts,dpkts,pkt_len,ttl,payload size,label
49676,22,6,A,0.004992485046386719,32,0,0,64,224,ssh-bruteforce
49666,22,6,A,0.0022284984588623047,32,0,0,64,224,ssh-bruteforce
22,49720,6,PA,0.0056264400482177734,0,80,48,64,224,ssh-bruteforce
49720,22,6,A,0.0014014244079589844,32,0,0,64,224,ssh-bruteforce
49720,22,6,PA,0.0012426376342773438,556,0,524,64,224,ssh-bruteforce
22,49720,6,PA,0.0011897087097167969,0,48,16,64,224,ssh-bruteforce
49696,22,6,A,0.005844593048095703,32,0,0,64,224,ssh-bruteforce
49688,22,6,A,0.0009784698486328125,32,0,0,64,224,ssh-bruteforce
22,49696,6,PA,0.0039052963256835938,0,80,48,64,224,ssh-bruteforce
49696,22,6,A,0.0034208297729492188,32,0,0,64,224,ssh-bruteforce
49690,22,6,A,0.0009837150573730469,32,0,0,64,224,ssh-bruteforce
49696,22,6,PA,0.0009200572967529297,556,0,524,64,224,ssh-bruteforce
22,49690,6,PA,0.001024007797241211,0,80,48,64,224,ssh-bruteforce
49690,22,6,A,0.0012395381927490234,32,0,0,64,224,ssh-bruteforce
22,49696,6,PA,0.001135110855102539,0,48,16,64,224,ssh-bruteforce
49690,22,6,PA,0.0010528564453125,556,0,524,64,224,ssh-bruteforce
22,49690,6,PA,0.002699613571166992,0,48,16,64,224,ssh-bruteforce
49720,22,6,A,0.02324962615966797,32,0,0,64,224,ssh-bruteforce
49696,22,6,A,0.016046524047851562,32,0,0,64,224,ssh-bruteforce
49690,22,6,A,0.003955841064453125,32,0,0,64,224,ssh-bruteforce
22,49720,6,PA,0.13582921028137207,0,76,44,64,224,ssh-bruteforce
49720,22,6,A,0.0008211135864257812,32,0,0,64,224,ssh-bruteforce
22,49690,6,PA,0.0004019737243652344,0,76,44,64,224,ssh-bruteforce
49690,22,6,A,0.0004050731658935547,32,0,0,64,224,ssh-bruteforce
22,49696,6,PA,0.0006451606750488281,0,76,44,64,224,ssh-bruteforce
49696,22,6,A,0.0007688999176025391,32,0,0,64,224,ssh-bruteforce
49720,22,6,PA,0.0006623268127441406,76,0,44,64,224,ssh-bruteforce
49690,22,6,PA,0.0005736351013183594,76,0,44,64,224,ssh-bruteforce
49696,22,6,PA,0.0005671977996826172,76,0,44,64,224,ssh-bruteforce
60218,22,6,PA,0.09343266487121582,84,0,52,64,224,ssh-bruteforce
22,49720,6,PA,0.0746457576751709,0,92,60,64,224,ssh-bruteforce
22,60218,6,PA,0.005185127258300781,0,108,76,64,224,ssh-bruteforce
60218,22,6,A,0.0003693103790283203,32,0,0,64,224,ssh-bruteforce
22,49696,6,PA,0.000438690185546875,0,92,60,64,224,ssh-bruteforce
22,49690,6,PA,0.00033736228942871094,0,92,60,64,224,ssh-bruteforce
49720,22,6,PA,0.0005114078521728516,84,0,52,64,224,ssh-bruteforce
49690,22,6,PA,0.004477500915527344,84,0,52,64,224,ssh-bruteforce
49696,22,6,PA,0.004889011383056641,84,0,52,64,224,ssh-bruteforce
22,49720,6,PA,0.00605320930480957,0,108,76,64,224,ssh-bruteforce
22,49690,6,PA,0.000484466552734375,0,108,76,64,224,ssh-bruteforce
22,49696,6,PA,0.0019180774688720703,0,108,76,64,224,ssh-bruteforce
49690,22,6,A,0.03904080390930176,32,0,0,64,224,ssh-bruteforce
49720,22,6,A,0.00047659873962402344,32,0,0,64,224,ssh-bruteforce
49696,22,6,A,0.007295131683349609,32,0,0,64,224,ssh-bruteforce
49706,22,6,PA,0.23793911933898926,84,0,52,64,224,ssh-bruteforce
49660,22,6,PA,0.0004799365997314453,84,0,52,64,224,ssh-bruteforce
22,49660,6,PA,0.060814857482910156,0,108,76,64,224,ssh-bruteforce
49660,22,6,A,0.0005066394805908203,32,0,0,64,224,ssh-bruteforce
22,49706,6,PA,0.013349771499633789,0,108,76,64,224,ssh-bruteforce
49706,22,6,A,0.00043272972106933594,32,0,0,64,224,ssh-bruteforce
22,49722,6,S,1.0777950286865234,0,40,0,64,224,ssh-bruteforce
49722,22,6,SA,0.0004715919494628906,40,0,0,64,224,ssh-bruteforce
22,49722,6,A,0.0019867420196533203,0,32,0,64,224,ssh-bruteforce
22,49722,6,PA,0.0004546642303466797,0,55,23,64,224,ssh-bruteforce
49722,22,6,A,0.000354766845703125,32,0,0,64,224,ssh-bruteforce
49722,22,6,PA,0.007700204849243164,73,0,41,64,224,ssh-bruteforce
22,49722,6,A,0.003848552703857422,0,32,0,64,224,ssh-bruteforce
49722,22,6,PA,0.00040650367736816406,1144,0,1112,64,224,ssh-bruteforce
22,49722,6,PA,0.006250143051147461,0,936,904,64,224,ssh-bruteforce
22,49722,6,A,0.041611433029174805,0,32,0,64,224,ssh-bruteforce
49722,22,6,A,0.0005478858947753906,32,0,0,64,224,ssh-bruteforce
22,49722,6,PA,0.0031926631927490234,0,80,48,64,224,ssh-bruteforce
49722,22,6,PA,0.004338979721069336,556,0,524,64,224,ssh-bruteforce
22,49722,6,A,0.006411552429199219,0,32,0,64,224,ssh-bruteforce
22,49722,6,PA,0.0004096031188964844,0,48,16,64,224,ssh-bruteforce
49722,22,6,A,0.04285383224487305,32,0,0,64,224,ssh-bruteforce
22,49722,6,PA,0.005335330963134766,0,76,44,64,224,ssh-bruteforce
49722,22,6,A,0.0005478858947753906,32,0,0,64,224,ssh-bruteforce
49722,22,6,PA,0.00044727325439453125,76,0,44,64,224,ssh-bruteforce
22,49722,6,PA,0.0018193721771240234,0,92,60,64,224,ssh-bruteforce
49722,22,6,PA,0.006247282028198242,84,0,52,64,224,ssh-bruteforce
22,49722,6,PA,0.004704713821411133,0,108,76,64,224,ssh-bruteforce
49722,22,6,A,0.0445096492767334,32,0,0,64,224,ssh-bruteforce
22,49736,6,S,0.01540064811706543,0,40,0,64,224,ssh-bruteforce
49736,22,6,SA,0.00048828125,40,0,0,64,224,ssh-bruteforce
22,49736,6,A,0.001627206802368164,0,32,0,64,224,ssh-bruteforce
22,49736,6,PA,0.0004119873046875,0,55,23,64,224,ssh-bruteforce
49736,22,6,A,0.0003769397735595703,32,0,0,64,224,ssh-bruteforce
49736,22,6,PA,0.008390188217163086,73,0,41,64,224,ssh-bruteforce
22,49736,6,A,0.00765538215637207,0,32,0,64,224,ssh-bruteforce
49736,22,6,PA,0.0007343292236328125,1144,0,1112,64,224,ssh-bruteforce
22,49736,6,PA,0.00048542022705078125,0,936,904,64,224,ssh-bruteforce
49736,22,6,A,0.04492449760437012,32,0,0,64,224,ssh-bruteforce
22,49736,6,A,0.0004189014434814453,0,32,0,64,224,ssh-bruteforce
22,49736,6,PA,0.002396821975708008,0,80,48,64,224,ssh-bruteforce
49736,22,6,A,0.0003864765167236328,32,0,0,64,224,ssh-bruteforce
49736,22,6,PA,0.004157304763793945,556,0,524,64,224,ssh-bruteforce
22,49736,6,A,0.0034830570220947266,0,32,0,64,224,ssh-bruteforce
22,49736,6,PA,0.00038170814514160156,0,48,16,64,224,ssh-bruteforce
49736,22,6,A,0.04849433898925781,32,0,0,64,224,ssh-bruteforce
22,49736,6,PA,0.004641056060791016,0,76,44,64,224,ssh-bruteforce
49736,22,6,A,0.0005342960357666016,32,0,0,64,224,ssh-bruteforce
49736,22,6,PA,0.0004870891571044922,76,0,44,64,224,ssh-bruteforce
22,49736,6,PA,0.011458635330200195,0,92,60,64,224,ssh-bruteforce
49736,22,6,PA,0.006302356719970703,84,0,52,64,224,ssh-bruteforce
22,49736,6,PA,0.005087137222290039,0,108,76,64,224,ssh-bruteforce
49736,22,6,A,0.04728221893310547,32,0,0,64,224,ssh-bruteforce
22,49738,6,S,0.016621112823486328,0,40,0,64,224,ssh-bruteforce
49738,22,6,SA,0.0004329681396484375,40,0,0,64,224,ssh-bruteforce
22,49746,6,S,0.0007154941558837891,0,40,0,64,224,ssh-bruteforce
49746,22,6,SA,0.00037407875061035156,40,0,0,64,224,ssh-bruteforce
22,49748,6,S,0.000957489013671875,0,40,0,64,224,ssh-bruteforce
49748,22,6,SA,0.00046539306640625,40,0,0,64,224,ssh-bruteforce
22,49738,6,A,0.003966331481933594,0,32,0,64,224,ssh-bruteforce
22,49748,6,A,0.0003762245178222656,0,32,0,64,224,ssh-bruteforce
22,49748,6,PA,0.0002925395965576172,0,55,23,64,224,ssh-bruteforce
49748,22,6,A,0.00042176246643066406,32,0,0,64,224,ssh-bruteforce
22,49738,6,PA,0.00031304359436035156,0,55,23,64,224,ssh-bruteforce
49738,22,6,A,0.0003421306610107422,32,0,0,64,224,ssh-bruteforce
49748,22,6,PA,0.0010120868682861328,54,0,22,64,224,ssh-bruteforce
49748,22,6,RA,0.0008676052093505859,32,0,0,64,224,ssh-bruteforce
22,49748,6,A,0.000804901123046875,0,32,0,64,224,ssh-bruteforce
49748,22,6,R,0.0008745193481445312,20,0,0,64,224,ssh-bruteforce
22,49746,6,A,0.0009579658508300781,0,32,0,64,224,ssh-bruteforce
22,49746,6,PA,0.0009264945983886719,0,55,23,64,224,ssh-bruteforce
49746,22,6,A,0.001753091812133789,32,0,0,64,224,ssh-bruteforce
49746,22,6,PA,0.001054525375366211,54,0,22,64,224,ssh-bruteforce
49746,22,6,RA,0.0013020038604736328,32,0,0,64,224,ssh-bruteforce
49738,22,6,PA,0.0010838508605957031,73,0,41,64,224,ssh-bruteforce
22,49746,6,A,0.0010344982147216797,0,32,0,64,224,ssh-bruteforce
49746,22,6,R,0.0010225772857666016,20,0,0,64,224,ssh-bruteforce
22,49738,6,A,0.0009756088256835938,0,32,0,64,224,ssh-bruteforce
49738,22,6,PA,0.0010859966278076172,1144,0,1112,64,224,ssh-bruteforce
22,49752,6,S,0.008749723434448242,0,40,0,64,224,ssh-bruteforce
49752,22,6,SA,0.0004315376281738281,40,0,0,64,224,ssh-bruteforce
22,49738,6,PA,0.0011739730834960938,0,936,904,64,224,ssh-bruteforce
22,49752,6,A,0.0005757808685302734,0,32,0,64,224,ssh-bruteforce
49752,22,6,PA,0.0003428459167480469,54,0,22,64,224,ssh-bruteforce
22,49752,6,PA,0.00045561790466308594,0,55,23,64,224,ssh-bruteforce
49752,22,6,A,0.0009815692901611328,32,0,0,64,224,ssh-bruteforce
49752,22,6,RA,0.0009555816650390625,32,0,0,64,224,ssh-bruteforce
22,49752,6,A,0.001127004623413086,0,32,0,64,224,ssh-bruteforce
49752,22,6,R,0.001678466796875,20,0,0,64,224,ssh-bruteforce
22,49766,6,S,0.004799842834472656,0,40,0,64,224,ssh-bruteforce
49766,22,6,SA,0.00034737586975097656,40,0,0,64,224,ssh-bruteforce
22,49766,6,A,0.0020797252655029297,0,32,0,64,224,ssh-bruteforce
22,49766,6,PA,0.002028226852416992,0,55,23,64,224,ssh-bruteforce
49766,22,6,A,0.0010404586791992188,32,0,0,64,224,ssh-bruteforce
49766,22,6,PA,0.006836652755737305,73,0,41,64,224,ssh-bruteforce
22,49738,6,A,0.0059316158294677734,0,32,0,64,224,ssh-bruteforce
22,49766,6,A,0.0011868476867675781,0,32,0,64,224,ssh-bruteforce
49766,22,6,PA,0.0003216266632080078,1144,0,1112,64,224,ssh-bruteforce
22,49766,6,PA,0.0010106563568115234,0,936,904,64,224,ssh-bruteforce
49738,22,6,A,0.013983726501464844,32,0,0,64,224,ssh-bruteforce
22,49738,6,PA,0.0039031505584716797,0,80,48,64,224,ssh-bruteforce
49738,22,6,A,0.00047087669372558594,32,0,0,64,224,ssh-bruteforce
49738,22,6,PA,0.0035355091094970703,556,0,524,64,224,ssh-bruteforce
22,49738,6,A,0.0040514469146728516,0,32,0,64,224,ssh-bruteforce
22,49738,6,PA,0.0003809928894042969,0,48,16,64,224,ssh-bruteforce
22,49766,6,A,0.018010377883911133,0,32,0,64,224,ssh-bruteforce
49766,22,6,A,0.00040078163146972656,32,0,0,64,224,ssh-bruteforce
22,49766,6,PA,0.008423805236816406,0,80,48,64,224,ssh-bruteforce
49766,22,6,PA,0.002299785614013672,556,0,524,64,224,ssh-bruteforce
22,49766,6,A,0.003620624542236328,0,32,0,64,224,ssh-bruteforce
22,49766,6,PA,0.0007371902465820312,0,48,16,64,224,ssh-bruteforce
49738,22,6,A,0.010207891464233398,32,0,0,64,224,ssh-bruteforce
22,49738,6,PA,0.0046443939208984375,0,76,44,64,224,ssh-bruteforce
49738,22,6,A,0.0006678104400634766,32,0,0,64,224,ssh-bruteforce
49738,22,6,PA,0.0005881786346435547,76,0,44,64,224,ssh-bruteforce
22,49738,6,PA,0.003314971923828125,0,92,60,64,224,ssh-bruteforce
49738,22,6,PA,0.006196498870849609,84,0,52,64,224,ssh-bruteforce
22,49738,6,PA,0.003003358840942383,0,108,76,64,224,ssh-bruteforce
49766,22,6,A,0.017785072326660156,32,0,0,64,224,ssh-bruteforce
22,49766,6,PA,0.00556182861328125,0,76,44,64,224,ssh-bruteforce
49766,22,6,A,0.0005021095275878906,32,0,0,64,224,ssh-bruteforce
49766,22,6,PA,0.00033783912658691406,76,0,44,64,224,ssh-bruteforce
22,49766,6,PA,0.003087759017944336,0,92,60,64,224,ssh-bruteforce
49766,22,6,PA,0.006350517272949219,84,0,52,64,224,ssh-bruteforce
22,49766,6,PA,0.0029327869415283203,0,108,76,64,224,ssh-bruteforce
49738,22,6,A,0.004904270172119141,32,0,0,64,224,ssh-bruteforce
49766,22,6,A,0.036200761795043945,32,0,0,64,224,ssh-bruteforce
22,49782,6,S,0.0333094596862793,0,40,0,64,224,ssh-bruteforce
49782,22,6,SA,0.0004355907440185547,40,0,0,64,224,ssh-bruteforce
22,49782,6,A,0.001027822494506836,0,32,0,64,224,ssh-bruteforce
22,49782,6,PA,0.00042366981506347656,0,55,23,64,224,ssh-bruteforce
49782,22,6,A,0.0003540515899658203,32,0,0,64,224,ssh-bruteforce
49782,22,6,PA,0.008525371551513672,73,0,41,64,224,ssh-bruteforce
22,49782,6,A,0.0036880970001220703,0,32,0,64,224,ssh-bruteforce
49782,22,6,PA,0.0003490447998046875,1144,0,1112,64,224,ssh-bruteforce
22,49782,6,PA,0.001310110092163086,0,936,904,64,224,ssh-bruteforce
49782,22,6,A,0.04276394844055176,32,0,0,64,224,ssh-bruteforce
22,49782,6,A,0.001157999038696289,0,32,0,64,224,ssh-bruteforce
22,49782,6,PA,0.0015397071838378906,0,80,48,64,224,ssh-bruteforce
49782,22,6,A,0.00038743019104003906,32,0,0,64,224,ssh-bruteforce
49782,22,6,PA,0.0036721229553222656,556,0,524,64,224,ssh-bruteforce
22,49782,6,A,0.00413203239440918,0,32,0,64,224,ssh-bruteforce
22,49782,6,PA,0.0008831024169921875,0,48,16,64,224,ssh-bruteforce
49782,22,6,A,0.04404640197753906,32,0,0,64,224,ssh-bruteforce
22,49782,6,PA,0.002580404281616211,0,76,44,64,224,ssh-bruteforce
49782,22,6,A,0.0004489421844482422,32,0,0,64,224,ssh-bruteforce
49782,22,6,PA,0.0003771781921386719,76,0,44,64,224,ssh-bruteforce
22,49782,6,PA,0.0020325183868408203,0,92,60,64,224,ssh-bruteforce
49782,22,6,PA,0.006743907928466797,84,0,52,64,224,ssh-bruteforce
22,49782,6,PA,0.0048482418060302734,0,108,76,64,224,ssh-bruteforce
49782,22,6,A,0.0429840087890625,32,0,0,64,224,ssh-bruteforce
49676,22,6,PA,0.18958067893981934,84,0,52,64,224,ssh-bruteforce
49666,22,6,PA,0.000766754150390625,84,0,52,64,224,ssh-bruteforce
22,49666,6,PA,0.0034470558166503906,0,108,76,64,224,ssh-bruteforce
49666,22,6,A,0.0003571510314941406,32,0,0,64,224,ssh-bruteforce
49688,22,6,PA,0.009383678436279297,84,0,52,64,224,ssh-bruteforce
22,49676,6,PA,0.003771066665649414,0,108,76,64,224,ssh-bruteforce
49676,22,6,A,0.0005156993865966797,32,0,0,64,224,ssh-bruteforce
22,49688,6,PA,0.008566141128540039,0,108,76,64,224,ssh-bruteforce
49688,22,6,A,0.0004429817199707031,32,0,0,64,224,ssh-bruteforce
22,49786,6,S,0.19299554824829102,0,40,0,64,224,ssh-bruteforce
49786,22,6,SA,0.0004298686981201172,40,0,0,64,224,ssh-bruteforce
22,49786,6,A,0.017465591430664062,0,32,0,64,224,ssh-bruteforce
22,49786,6,PA,0.000396728515625,0,55,23,64,224,ssh-bruteforce
49786,22,6,A,0.0003707408905029297,32,0,0,64,224,ssh-bruteforce
49786,22,6,PA,0.008031368255615234,73,0,41,64,224,ssh-bruteforce
22,49786,6,A,0.0072994232177734375,0,32,0,64,224,ssh-bruteforce
49786,22,6,PA,0.0004143714904785156,1144,0,1112,64,224,ssh-bruteforce
22,49786,6,PA,0.0010194778442382812,0,936,904,64,224,ssh-bruteforce
49786,22,6,A,0.04269218444824219,32,0,0,64,224,ssh-bruteforce
22,49786,6,A,0.007741689682006836,0,32,0,64,224,ssh-bruteforce
22,49786,6,PA,0.0004975795745849609,0,80,48,64,224,ssh-bruteforce
49786,22,6,A,0.00040650367736816406,32,0,0,64,224,ssh-bruteforce
49786,22,6,PA,0.003600597381591797,556,0,524,64,224,ssh-bruteforce
22,49786,6,A,0.005144834518432617,0,32,0,64,224,ssh-bruteforce
22,49786,6,PA,0.0011327266693115234,0,48,16,64,224,ssh-bruteforce
49786,22,6,A,0.04147171974182129,32,0,0,64,224,ssh-bruteforce
22,49786,6,PA,0.004176616668701172,0,76,44,64,224,ssh-bruteforce
49786,22,6,A,0.00043892860412597656,32,0,0,64,224,ssh-bruteforce
49786,22,6,PA,0.0003821849822998047,76,0,44,64,224,ssh-bruteforce
22,49786,6,PA,0.0036950111389160156,0,92,60,64,224,ssh-bruteforce
49786,22,6,PA,0.006260871887207031,84,0,52,64,224,ssh-bruteforce
22,49786,6,PA,0.008224725723266602,0,108,76,64,224,ssh-bruteforce
49786,22,6,A,0.04071402549743652,32,0,0,64,224,ssh-bruteforce
60218,22,6,PA,0.009359359741210938,108,0,76,64,224,ssh-bruteforce
60218,22,6,FA,0.0015959739685058594,32,0,0,64,224,ssh-bruteforce
49720,22,6,PA,0.016324758529663086,84,0,52,64,224,ssh-bruteforce
22,60218,6,FA,0.0007147789001464844,0,32,0,64,224,ssh-bruteforce
60218,22,6,A,0.0003781318664550781,32,0,0,64,224,ssh-bruteforce
49690,22,6,PA,0.00035309791564941406,84,0,52,64,224,ssh-bruteforce
49696,22,6,PA,0.0008454322814941406,84,0,52,64,224,ssh-bruteforce
22,49696,6,PA,0.015402555465698242,0,108,76,64,224,ssh-bruteforce
49696,22,6,A,0.0004324913024902344,32,0,0,64,224,ssh-bruteforce
22,49720,6,PA,0.0003008842468261719,0,108,76,64,224,ssh-bruteforce
49720,22,6,A,0.0003275871276855469,32,0,0,64,224,ssh-bruteforce
22,49690,6,PA,0.0002894401550292969,0,108,76,64,224,ssh-bruteforce
49690,22,6,A,0.0005435943603515625,32,0,0,64,224,ssh-bruteforce
49660,22,6,PA,0.3294806480407715,84,0,52,64,224,ssh-bruteforce
49706,22,6,PA,0.013166666030883789,84,0,52,64,224,ssh-bruteforce
22,49660,6,PA,0.011061906814575195,0,108,76,64,224,ssh-bruteforce
49660,22,6,A,0.0004456043243408203,32,0,0,64,224,ssh-bruteforce
22,49706,6,PA,0.0003066062927246094,0,108,76,64,224,ssh-bruteforce
49706,22,6,A,0.0003371238708496094,32,0,0,64,224,ssh-bruteforce
49722,22,6,PA,1.2063171863555908,84,0,52,64,224,ssh-bruteforce
22,49722,6,PA,0.0073473453521728516,0,108,76,64,224,ssh-bruteforce
49722,22,6,A,0.0003752708435058594,32,0,0,64,224,ssh-bruteforce
49736,22,6,PA,0.20612597465515137,84,0,52,64,224,ssh-bruteforce
22,49736,6,PA,0.12236142158508301,0,108,76,64,224,ssh-bruteforce
49736,22,6,A,0.0005846023559570312,32,0,0,64,224,ssh-bruteforce
49738,22,6,PA,0.09498453140258789,84,0,52,64,224,ssh-bruteforce
49766,22,6,PA,0.03511166572570801,84,0,52,64,224,ssh-bruteforce
22,49738,6,PA,0.09602808952331543,0,108,76,64,224,ssh-bruteforce
49738,22,6,A,0.0004570484161376953,32,0,0,64,224,ssh-bruteforce
22,49766,6,PA,0.0006806850433349609,0,108,76,64,224,ssh-bruteforce
49766,22,6,A,0.0004932880401611328,32,0,0,64,224,ssh-bruteforce
49782,22,6,PA,0.10950684547424316,84,0,52,64,224,ssh-bruteforce
22,49782,6,PA,0.10142040252685547,0,108,76,64,224,ssh-bruteforce
49782,22,6,A,0.0005028247833251953,32,0,0,64,224,ssh-bruteforce
49666,22,6,PA,0.13487505912780762,84,0,52,64,224,ssh-bruteforce
49676,22,6,PA,0.013233661651611328,84,0,52,64,224,ssh-bruteforce
49688,22,6,PA,0.009361028671264648,84,0,52,64,224,ssh-bruteforce
22,49688,6,PA,0.03152823448181152,0,108,76,64,224,ssh-bruteforce
49688,22,6,A,0.0006613731384277344,32,0,0,64,224,ssh-bruteforce
22,49676,6,PA,0.00413823127746582,0,108,76,64,224,ssh-bruteforce
49676,22,6,A,0.0004222393035888672,32,0,0,64,224,ssh-bruteforce
22,49666,6,PA,0.007597923278808594,0,108,76,64,224,ssh-bruteforce
49666,22,6,A,0.0006361007690429688,32,0,0,64,224,ssh-bruteforce
49786,22,6,PA,0.3100581169128418,84,0,52,64,224,ssh-bruteforce
22,49786,6,PA,0.06754469871520996,0,108,76,64,224,ssh-bruteforce
49786,22,6,A,0.0004553794860839844,32,0,0,64,224,ssh-bruteforce
49720,22,6,PA,0.017268657684326172,84,0,52,64,224,ssh-bruteforce
49696,22,6,PA,0.00049591064453125,84,0,52,64,224,ssh-bruteforce
49690,22,6,PA,0.0003914833068847656,84,0,52,64,224,ssh-bruteforce
22,49690,6,PA,0.0036890506744384766,0,108,76,64,224,ssh-bruteforce
49690,22,6,A,0.0003781318664550781,32,0,0,64,224,ssh-bruteforce
22,49720,6,PA,0.0004940032958984375,0,108,76,64,224,ssh-bruteforce
49720,22,6,A,0.00035500526428222656,32,0,0,64,224,ssh-bruteforce
22,49696,6,PA,0.010970115661621094,0,108,76,64,224,ssh-bruteforce
49696,22,6,A,0.0004527568817138672,32,0,0,64,224,ssh-bruteforce
49722,22,6,PA,0.0851130485534668,84,0,52,64,224,ssh-bruteforce
22,49722,6,PA,0.08794045448303223,0,108,76,64,224,ssh-bruteforce
49722,22,6,A,0.0004799365997314453,32,0,0,64,224,ssh-bruteforce
49660,22,6,PA,0.16450834274291992,84,0,52,64,224,ssh-bruteforce
49706,22,6,PA,0.0009121894836425781,84,0,52,64,224,ssh-bruteforce
22,49660,6,PA,0.03460860252380371,0,108,76,64,224,ssh-bruteforce
49660,22,6,A,0.00048089027404785156,32,0,0,64,224,ssh-bruteforce
22,49706,6,PA,0.0004222393035888672,0,108,76,64,224,ssh-bruteforce
49706,22,6,A,0.0004572868347167969,32,0,0,64,224,ssh-bruteforce
49736,22,6,PA,0.03883957862854004,84,0,52,64,224,ssh-bruteforce
22,49736,6,PA,0.06274127960205078,0,116,84,64,224,ssh-bruteforce
49736,22,6,A,0.00045609474182128906,32,0,0,64,224,ssh-bruteforce
49738,22,6,PA,1.6313316822052002,84,0,52,64,224,ssh-bruteforce
49766,22,6,PA,0.0012922286987304688,84,0,52,64,224,ssh-bruteforce
22,49738,6,PA,0.10688304901123047,0,108,76,64,224,ssh-bruteforce
49738,22,6,A,0.0006144046783447266,32,0,0,64,224,ssh-bruteforce
22,49766,6,PA,0.010492563247680664,0,108,76,64,224,ssh-bruteforce
49766,22,6,A,0.00048542022705078125,32,0,0,64,224,ssh-bruteforce
49782,22,6,PA,0.09295916557312012,84,0,52,64,224,ssh-bruteforce
22,49782,6,PA,0.10132718086242676,0,108,76,64,224,ssh-bruteforce
49782,22,6,A,0.00046181678771972656,32,0,0,64,224,ssh-bruteforce
49688,22,6,PA,0.08746099472045898,84,0,52,64,224,ssh-bruteforce
49676,22,6,PA,0.005415916442871094,84,0,52,64,224,ssh-bruteforce
49666,22,6,PA,0.009528160095214844,84,0,52,64,224,ssh-bruteforce
22,49688,6,PA,0.10466384887695312,0,116,84,64,224,ssh-bruteforce
49688,22,6,A,0.0005249977111816406,32,0,0,64,224,ssh-bruteforce
22,49666,6,PA,0.00047397613525390625,0,108,76,64,224,ssh-bruteforce
49666,22,6,A,0.0003752708435058594,32,0,0,64,224,ssh-bruteforce
22,49676,6,PA,0.0003085136413574219,0,108,76,64,224,ssh-bruteforce
49676,22,6,A,0.0003628730773925781,32,0,0,64,224,ssh-bruteforce
49786,22,6,PA,0.2696969509124756,84,0,52,64,224,ssh-bruteforce
49690,22,6,PA,0.022234678268432617,84,0,52,64,224,ssh-bruteforce
49720,22,6,PA,0.0014867782592773438,84,0,52,64,224,ssh-bruteforce
49696,22,6,PA,0.011073112487792969,84,0,52,64,224,ssh-bruteforce
22,49696,6,PA,0.10251021385192871,0,108,76,64,224,ssh-bruteforce
49696,22,6,A,0.0005559921264648438,32,0,0,64,224,ssh-bruteforce
22,49690,6,PA,0.011403322219848633,0,108,76,64,224,ssh-bruteforce
49690,22,6,A,0.0005283355712890625,32,0,0,64,224,ssh-bruteforce
22,49786,6,PA,0.009191274642944336,0,108,76,64,224,ssh-bruteforce
49786,22,6,A,0.0004439353942871094,32,0,0,64,224,ssh-bruteforce
22,49720,6,PA,0.009305477142333984,0,108,76,64,224,ssh-bruteforce
49720,22,6,A,0.00048351287841796875,32,0,0,64,224,ssh-bruteforce
49722,22,6,PA,0.03835773468017578,84,0,52,64,224,ssh-bruteforce
22,49722,6,PA,0.03839683532714844,0,108,76,64,224,ssh-bruteforce
49722,22,6,A,0.0004782676696777344,32,0,0,64,224,ssh-bruteforce
49706,22,6,PA,0.16195368766784668,84,0,52,64,224,ssh-bruteforce
49660,22,6,PA,0.00048732757568359375,84,0,52,64,224,ssh-bruteforce
22,49706,6,PA,0.07166838645935059,0,108,76,64,224,ssh-bruteforce
49706,22,6,A,0.000446319580078125,32,0,0,64,224,ssh-bruteforce
22,49660,6,PA,0.0032198429107666016,0,108,76,64,224,ssh-bruteforce
49660,22,6,A,0.00041794776916503906,32,0,0,64,224,ssh-bruteforce
49736,22,6,PA,0.026741981506347656,84,0,52,64,224,ssh-bruteforce
22,49736,6,PA,0.13509130477905273,0,108,76,64,224,ssh-bruteforce
49736,22,6,A,0.0005393028259277344,32,0,0,64,224,ssh-bruteforce
49738,22,6,PA,1.604222059249878,84,0,52,64,224,ssh-bruteforce
49766,22,6,PA,0.011482715606689453,84,0,52,64,224,ssh-bruteforce
22,49766,6,A,0.07553982734680176,0,32,0,64,224,ssh-bruteforce
22,49738,6,A,0.0004761219024658203,0,32,0,64,224,ssh-bruteforce
22,49766,6,PA,0.0003063678741455078,0,108,76,64,224,ssh-bruteforce
49766,22,6,A,0.00044083595275878906,32,0,0,64,224,ssh-bruteforce
22,49738,6,PA,0.001592874526977539,0,108,76,64,224,ssh-bruteforce
49738,22,6,A,0.0006492137908935547,32,0,0,64,224,ssh-bruteforce
49782,22,6,PA,0.11557126045227051,84,0,52,64,224,ssh-bruteforce
22,49782,6,PA,0.0531153678894043,0,108,76,64,224,ssh-bruteforce
49782,22,6,A,0.000457763671875,32,0,0,64,224,ssh-bruteforce
49688,22,6,PA,0.15446138381958008,84,0,52,64,224,ssh-bruteforce
49666,22,6,PA,0.0005791187286376953,84,0,52,64,224,ssh-bruteforce
49676,22,6,PA,0.0006563663482666016,84,0,52,64,224,ssh-bruteforce
22,49688,6,PA,0.029962539672851562,0,108,76,64,224,ssh-bruteforce
49688,22,6,A,0.00047206878662109375,32,0,0,64,224,ssh-bruteforce
22,49666,6,PA,0.011796236038208008,0,108,76,64,224,ssh-bruteforce
49666,22,6,A,0.0004932880401611328,32,0,0,64,224,ssh-bruteforce
22,49676,6,PA,0.0007393360137939453,0,108,76,64,224,ssh-bruteforce
